b0001,5.374879e+00,2.083333e+00,3.846154e+00,4.545455e+00,8.741259e+00,1.285585e+01,5.405261e+00,0,5.578422e+00,7.398895e+00,2.174263e+01,1.383150e+01,1.200366e+01,1.317481e+01,1.558196e+01,1.726859e+01,2.174021e+01,1.740814e+01,1.703562e+01,1.541758e+01,1.043612e+02,4.432621e+01,4.144260e+01,4.162579e+01,4.886311e+01,7.101946e+01,6.248720e+01,5.065465e+01,4.746362e+01,4.932326e+01,8.999177e-01,1.480330e+00,2.409939e+00,1.880372e+00,1.207903e+00,1.894229e+00,8.855444e-01,1.085151e+00,1.351502e+00,1.526503e+00,6.223070e+00,1.160623e+01,1.971909e+01,1.508891e+01,1.252684e+01,1.210386e+01,9.280254e+00,8.475025e+00,1.054314e+01,9.931389e+00
b0002,1.339387e+01,1.562500e+01,3.125000e+00,3.125000e+00,9.821429e+00,1.078116e+01,1.220767e+01,5.583004e+00,5.583004e+00,1.329463e+01,1.322919e+01,8.542948e+00,7.672902e+00,1.026644e+01,6.746798e+00,1.265204e+01,1.328525e+01,1.131576e+01,1.095563e+01,9.903593e+00,7.450203e+01,3.365443e+01,4.029138e+01,6.394128e+01,3.344277e+01,9.387488e+01,5.118664e+01,4.212513e+01,4.415633e+01,4.252307e+01,3.335345e+00,3.885443e+00,3.519584e+00,2.984427e+00,3.961119e+00,2.835988e+00,2.635848e+00,2.541956e+00,3.076851e+00,3.376946e+00,1.820387e+01,2.953013e+01,2.483018e+01,1.882244e+01,2.841324e+01,1.496822e+01,1.760525e+01,1.533758e+01,2.008529e+01,2.182671e+01
b0003,1.253884e+01,7.142857e+00,9.340659e+00,1.410256e+01,9.157509e+00,6.399538e+00,5.057064e+00,4.049738e+00,6.972562e+00,8.300941e+00,1.961263e+01,1.476520e+01,8.630272e+00,9.558479e+00,7.188100e+00,1.323052e+01,1.483287e+01,1.497661e+01,1.680298e+01,1.439278e+01,8.677833e+01,6.152912e+01,2.606828e+01,3.480159e+01,2.578039e+01,7.217441e+01,4.727373e+01,5.723472e+01,6.960171e+01,5.294132e+01,1.962636e+00,2.058653e+00,3.198215e+00,2.981661e+00,3.056670e+00,2.681717e+00,2.185071e+00,2.105599e+00,1.615810e+00,2.222139e+00,1.298787e+01,1.440378e+01,2.788084e+01,2.308582e+01,2.305210e+01,1.501910e+01,1.552067e+01,1.572117e+01,9.679680e+00,1.660083e+01
b0004,3.447855e+00,5,0,0,0,0,1.136364e+00,1.136364e+00,3.422619e+00,1.086957e+00,2.102326e+01,1.647111e+01,1.846503e+01,1.450872e+01,2.168846e+01,2.007153e+01,1.892770e+01,2.101313e+01,2.255916e+01,2.285619e+01,1.100657e+02,7.209389e+01,7.440291e+01,6.144883e+01,9.802863e+01,1.056171e+02,7.148042e+01,7.598262e+01,9.497880e+01,8.607581e+01,1.369687e-01,9.892835e-01,1.037546e+00,1.544161e+00,7.724143e-01,9.221657e-01,9.735498e-01,7.116876e-01,3.939708e-01,5.674280e-01,3.223671e+00,7.371389e+00,9.718123e+00,1.056649e+01,7.365801e+00,5.251013e+00,6.553867e+00,5.622066e+00,4.363473e+00,5.461894e+00
b0005,0,0,0,0,0,0,0,0,0,0,2.411711e+01,1.522485e+01,2.023701e+01,2.058755e+01,1.784957e+01,2.180742e+01,1.963152e+01,1.883670e+01,1.833769e+01,2.248994e+01,9.538625e+01,6.096748e+01,6.746965e+01,7.209988e+01,7.042804e+01,1.011640e+02,7.157901e+01,5.964305e+01,5.778972e+01,7.276025e+01,1.107253e+00,9.938612e-01,3.407445e-01,4.342521e-01,8.367648e-01,1.378703e+00,4.029960e-01,7.689044e-01,1.009038e+00,4.237245e-01,7.351617e+00,6.910458e+00,6.632711e+00,7.202338e+00,7.592339e+00,7.934337e+00,5.238473e+00,7.203732e+00,7.470972e+00,7.396655e+00
b0006,1.779359e+01,2.857143e+01,0,2.857143e+01,1.428571e+01,9.950249e+00,1.180556e+01,6.250000e+00,5.555556e+00,5.555556e+00,1.698071e+01,7.816405e+00,5.130230e+00,5.314637e+00,5.900058e+00,2.166742e+01,2.031633e+01,6.139486e+00,1.720288e+01,5.019799e+00,7.009257e+01,5.065334e+01,2.643562e+01,2.940484e+01,3.208510e+01,1.802404e+02,1.047553e+02,3.577340e+01,7.715247e+01,2.781171e+01,3.830121e+00,3.621811e+00,4.283756e+00,3.537664e+00,3.760715e+00,1.557381e+00,1.418867e+00,3.482803e+00,2.311830e+00,4.197604e+00,2.060851e+01,2.438649e+01,3.258244e+01,2.177023e+01,2.163392e+01,5.104488e+00,7.501790e+00,2.034977e+01,1.549552e+01,2.753499e+01
b0007,2.211166e+00,0,0,0,0,2.211166e+00,0,5.083515e+00,0,1.307190e+00,2.033277e+01,1.796770e+01,1.613359e+01,1.668215e+01,1.326746e+01,2.212038e+01,2.111561e+01,1.577354e+01,2.197087e+01,2.004653e+01,8.062919e+01,7.904285e+01,6.932839e+01,6.761294e+01,6.383567e+01,8.394741e+01,8.210156e+01,6.671650e+01,7.959328e+01,7.574783e+01,1.026181e+00,1.173181e+00,9.756887e-01,1.303385e+00,1.352671e+00,1.309027e+00,8.864320e-01,1.076842e+00,9.294633e-01,6.690760e-01,5.974830e+00,8.601571e+00,6.440353e+00,8.505722e+00,8.262049e+00,8.460145e+00,6.717427e+00,6.486442e+00,8.699795e+00,6.269770e+00
b0008,1.844257e+01,1.440657e+01,1.140152e+01,2.272727e+00,9.356061e+00,1.347516e+01,8.992975e+00,1.353302e+01,6.217176e+00,9.853539e+00,1.207885e+01,1.067338e+01,1.415119e+01,1.463800e+01,1.354100e+01,1.670083e+01,1.267534e+01,1.268628e+01,1.686126e+01,1.003593e+01,6.367428e+01,4.701442e+01,8.336060e+01,6.960651e+01,7.907599e+01,8.695348e+01,5.695326e+01,4.822004e+01,6.009671e+01,4.720875e+01,3.380712e+00,2.876115e+00,2.504519e+00,1.943032e+00,2.166805e+00,2.576761e+00,2.860890e+00,3.059841e+00,2.547896e+00,3.371532e+00,2.123644e+01,1.775708e+01,1.367424e+01,1.180702e+01,1.296767e+01,1.358764e+01,1.764223e+01,1.931724e+01,1.501819e+01,2.299507e+01
b0009,1.716521e+01,7.272727e+00,1.482323e+01,5,2.272727e+00,1.067730e+01,2.755308e+00,8.338312e+00,7.228376e+00,6.745795e+00,1.676842e+01,1.247789e+01,8.887258e+00,9.310151e+00,1.026643e+01,1.247771e+01,1.579612e+01,2.038565e+01,1.311696e+01,1.377239e+01,6.293187e+01,4.108241e+01,3.598239e+01,3.705858e+01,3.907569e+01,6.166983e+01,5.212768e+01,5.332469e+01,4.566251e+01,3.946711e+01,2.504965e+00,2.540458e+00,3.010297e+00,3.184142e+00,2.667329e+00,2.795028e+00,2.369901e+00,1.970056e+00,2.314030e+00,2.623580e+00,1.744566e+01,2.122986e+01,2.169203e+01,2.620487e+01,1.943640e+01,1.697446e+01,1.647055e+01,1.568021e+01,1.693083e+01,2.017876e+01
b0010,1.117237e+01,8.838384e+00,1.580808e+01,4.166667e+00,6.363636e+00,1.161550e+01,3.894426e+00,3.890124e+00,3.670130e+00,2.834467e+00,1.278632e+01,5.507697e+00,6.763969e+00,1.073835e+01,1.176645e+01,2.381892e+01,1.986467e+01,1.645540e+01,1.700036e+01,2.150632e+01,5.445936e+01,1.688672e+01,2.228820e+01,3.950825e+01,4.501815e+01,7.626937e+01,4.811732e+01,4.437517e+01,5.859300e+01,6.003296e+01,3.123040e+00,3.995528e+00,3.572152e+00,2.861974e+00,2.348185e+00,1.366714e+00,1.619002e+00,1.851553e+00,1.972196e+00,1.674828e+00,2.408457e+01,3.521918e+01,2.948357e+01,2.301320e+01,1.729006e+01,1.101190e+01,1.466532e+01,1.433833e+01,1.481112e+01,1.215782e+01
