b0001,5.374879e+00,5.208333e+00,7.612179e+00,1.068983e+01,5.244755e+00,4.807692e+00,4.768688e+00,6.242476e+00,7.385481e+00,6.756577e+00,5.457690e+00,9.650531e+00,2.174263e+01,1.428753e+01,1.442821e+01,1.427451e+01,1.092216e+01,9.752231e+00,2.024525e+01,1.990555e+01,1.234267e+01,1.225348e+01,1.828650e+01,1.790297e+01,1.043612e+02,4.797403e+01,5.332101e+01,4.496269e+01,4.678577e+01,3.423706e+01,9.076063e+01,8.167109e+01,4.249422e+01,4.034794e+01,6.270481e+01,5.698635e+01,8.999177e-01,2.071020e+00,2.024951e+00,1.832697e+00,1.928360e+00,2.532722e+00,1.005854e+00,1.077622e+00,2.257764e+00,1.899674e+00,1.014767e+00,1.670174e+00,6.223070e+00,1.651704e+01,1.306092e+01,1.539398e+01,1.265851e+01,2.104882e+01,6.596402e+00,7.440947e+00,1.554368e+01,1.521856e+01,8.746967e+00,1.211694e+01
b0002,1.398251e+01,1.157407e+01,2.595899e+01,1.438492e+01,1.388889e+01,1.157407e+01,2.174467e+01,2.335532e+01,1.599392e+01,3.793107e+00,8.618797e+00,4.895618e+00,1.413094e+01,6.944361e+00,6.400213e+00,7.750249e+00,9.604898e+00,5.864642e+00,1.658348e+01,1.185918e+01,9.510005e+00,1.036499e+01,1.376994e+01,1.148630e+01,8.793097e+01,4.547836e+01,4.870300e+01,4.605710e+01,5.161057e+01,3.213889e+01,9.320249e+01,7.505519e+01,6.629006e+01,4.070986e+01,9.967789e+01,4.894563e+01,3.084607e+00,4.121446e+00,3.827425e+00,3.889123e+00,3.708508e+00,4.441950e+00,3.011097e+00,3.361133e+00,3.715395e+00,3.386352e+00,2.598519e+00,2.918275e+00,1.665362e+01,2.689036e+01,2.345505e+01,2.680228e+01,2.538565e+01,3.361961e+01,1.693171e+01,1.878323e+01,2.498852e+01,2.257865e+01,1.374277e+01,1.940265e+01
b0003,1.408352e+01,1.802885e+01,3.064904e+01,1.021635e+01,1.021635e+01,5.208333e+00,1.824384e+01,2.018155e+01,8.852339e+00,1.929964e+01,1.611751e+01,6.708910e+00,1.972509e+01,1.086639e+01,8.929731e+00,1.077767e+01,9.374314e+00,1.129490e+01,1.753677e+01,1.728534e+01,1.184034e+01,1.380559e+01,1.349633e+01,1.212886e+01,8.641227e+01,4.219032e+01,4.075244e+01,4.016948e+01,4.755022e+01,3.973965e+01,8.134282e+01,8.076280e+01,4.450052e+01,4.712189e+01,6.459031e+01,5.770420e+01,1.946795e+00,3.306631e+00,3.722836e+00,2.273647e+00,2.583607e+00,2.473718e+00,2.136775e+00,2.394055e+00,2.361345e+00,2.454534e+00,2.763947e+00,2.513882e+00,1.245267e+01,2.429008e+01,2.689900e+01,1.690963e+01,1.635921e+01,2.032266e+01,1.348183e+01,1.707517e+01,1.460873e+01,1.794590e+01,1.503769e+01,1.715738e+01
b0004,3.447855e+00,8.522727e+00,0,5.965909e+00,1.505682e+01,0,2.281125e+00,4.464286e+00,4.278274e+00,0,0,1.302083e+00,2.102326e+01,1.560392e+01,1.961184e+01,1.644436e+01,1.485056e+01,1.601208e+01,2.293084e+01,2.277016e+01,2.002721e+01,1.761752e+01,2.063771e+01,1.846875e+01,1.100657e+02,8.197565e+01,9.823913e+01,7.327033e+01,6.184775e+01,6.861686e+01,1.212902e+02,1.272536e+02,8.995977e+01,7.255077e+01,7.776077e+01,9.661935e+01,1.369687e-01,1.305661e+00,3.154889e-01,1.592644e+00,1.498008e+00,9.862506e-01,4.374860e-02,8.765822e-02,8.014209e-01,9.373269e-01,6.942312e-01,1.070914e+00,3.223671e+00,7.526075e+00,5.192314e+00,1.041144e+01,1.057856e+01,7.644347e+00,3.438427e+00,3.626531e+00,5.954752e+00,6.271310e+00,6.729334e+00,5.883880e+00
b0005,0,2.525253e+00,2.525253e+00,0,0,0,2.211166e+00,6.547295e+00,0,0,0,0,2.411711e+01,2.110718e+01,1.505518e+01,1.391348e+01,1.601601e+01,1.737783e+01,1.886477e+01,1.932772e+01,1.872824e+01,1.938197e+01,1.669764e+01,2.329683e+01,9.538625e+01,1.129021e+02,7.007388e+01,5.122890e+01,6.257160e+01,6.693485e+01,9.692068e+01,1.026027e+02,5.702440e+01,6.997416e+01,5.718855e+01,7.852763e+01,1.107253e+00,1.327262e+00,1.830865e+00,1.459715e+00,1.040382e+00,8.664239e-01,1.378525e+00,1.507681e+00,1.182644e+00,7.143658e-01,9.267582e-01,3.962663e-01,7.351617e+00,9.575686e+00,1.187152e+01,1.055332e+01,8.581443e+00,7.438646e+00,7.537335e+00,8.030981e+00,9.640970e+00,6.740429e+00,7.126054e+00,6.419836e+00
b0006,2.641318e+01,2.922078e+01,3.679654e+01,2.922078e+01,2.597403e+01,1.839827e+01,3.060893e+01,3.000329e+01,1.402550e+01,8.030674e+00,1.471517e+01,1.670858e+01,1.077352e+01,5.849470e+00,5.961112e+00,6.063402e+00,7.465133e+00,1.104358e+01,9.451827e+00,1.001337e+01,9.471691e+00,1.288689e+01,1.046032e+01,1.269823e+01,6.945265e+01,3.682372e+01,4.380173e+01,3.759465e+01,4.928465e+01,6.364876e+01,8.319893e+01,6.796264e+01,4.643372e+01,6.905753e+01,7.469870e+01,1.146504e+02,3.671278e+00,4.219633e+00,4.529472e+00,4.449900e+00,4.000972e+00,3.343564e+00,3.536007e+00,3.843681e+00,3.664428e+00,2.482193e+00,2.915923e+00,2.302321e+00,2.011504e+01,2.640548e+01,2.946824e+01,2.977643e+01,2.605287e+01,2.299930e+01,1.870101e+01,2.257232e+01,2.331300e+01,1.466605e+01,1.566158e+01,8.984085e+00
b0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0008,1.844257e+01,1.824495e+01,1.824495e+01,2.084912e+01,5.965909e+00,1.112689e+01,2.176875e+01,1.941243e+01,8.325905e+00,1.117270e+01,6.825164e+00,6.345133e+00,1.207885e+01,7.502958e+00,5.551032e+00,8.361897e+00,8.850844e+00,1.247632e+01,1.094236e+01,1.199780e+01,1.136164e+01,1.559096e+01,1.091087e+01,1.171834e+01,6.367428e+01,4.957195e+01,3.258932e+01,2.705581e+01,5.152826e+01,8.365483e+01,5.906506e+01,5.172769e+01,5.179756e+01,8.213729e+01,4.585992e+01,6.622390e+01,3.380712e+00,3.884415e+00,4.577114e+00,3.860286e+00,3.508485e+00,2.767705e+00,3.644895e+00,3.801259e+00,3.106999e+00,1.930851e+00,2.674015e+00,2.943797e+00,2.123644e+01,2.550396e+01,3.273897e+01,2.675251e+01,2.293316e+01,1.563789e+01,2.483131e+01,2.670380e+01,1.949571e+01,1.071501e+01,1.522975e+01,1.650881e+01
b0009,1.716521e+01,1.852904e+01,1.818182e+01,2.193813e+01,1.250000e+01,5.681818e+00,1.451122e+01,1.933484e+01,1.522572e+01,8.213933e+00,7.581981e+00,1.111660e+01,1.676842e+01,5.797221e+00,8.270677e+00,9.162588e+00,1.016839e+01,1.388627e+01,1.331092e+01,1.642318e+01,1.386491e+01,1.186071e+01,1.182196e+01,1.463273e+01,6.293187e+01,2.425220e+01,4.112176e+01,3.315957e+01,3.509773e+01,5.217009e+01,5.922673e+01,6.896714e+01,3.839187e+01,4.333706e+01,5.081028e+01,4.877607e+01,2.504965e+00,4.982613e+00,3.814492e+00,3.344564e+00,2.587208e+00,1.883840e+00,2.901840e+00,2.745913e+00,2.020433e+00,2.351471e+00,2.859344e+00,2.662609e+00,1.744566e+01,4.173382e+01,3.065118e+01,2.758340e+01,2.076687e+01,1.499846e+01,1.951468e+01,2.026962e+01,1.567627e+01,1.687478e+01,1.788187e+01,1.992128e+01
b0010,1.117237e+01,2.875631e+01,1.111111e+01,1.732955e+01,7.638889e+00,7.260101e+00,9.124502e+00,1.050912e+01,3.714251e+00,4.049610e+00,4.995531e+00,4.781298e+00,1.278632e+01,5.369170e+00,8.255803e+00,6.102387e+00,5.233303e+00,6.701267e+00,1.610714e+01,1.809248e+01,1.413230e+01,2.759192e+01,1.861291e+01,2.009485e+01,5.445936e+01,2.249186e+01,3.263466e+01,1.875819e+01,1.640182e+01,2.477738e+01,6.935120e+01,5.509609e+01,3.394645e+01,9.061527e+01,4.717884e+01,4.918899e+01,3.123040e+00,4.566546e+00,3.819913e+00,4.407262e+00,4.251002e+00,3.439106e+00,2.557889e+00,2.670435e+00,2.333317e+00,6.690972e-01,1.589443e+00,1.484001e+00,2.408457e+01,3.609590e+01,2.956433e+01,3.925817e+01,3.914193e+01,3.054654e+01,1.847672e+01,2.116595e+01,1.772235e+01,8.423973e+00,1.290166e+01,1.210755e+01
