a0001,2.579353e+01,1.863507e+01,1.666343e+01,2.142580e+01,2.228697e+01,3.432813e+01,1.884689e+01,2.128066e+01,1.969485e+01,1.932542e+01,2.127632e+01,1.954281e+01,1.715163e+01,1.945060e+01,2.146957e+01,2.110957e+01,2.397304e+01,2.208456e+01,2.119561e+01,2.302809e+01,5.531531e+01,5.000579e+01,4.418481e+01,5.143150e+01,5.460431e+01,7.597686e+01,5.167761e+01,4.952657e+01,4.748201e+01,5.298030e+01,7.933014e-01,-6.943429e-02,1.672495e-02,-1.079642e-01,-2.134765e-01,1.436599e+00,-2.098655e-01,-1.881599e-02,1.826909e-03,-7.236815e-02,7.982064e+00,5.455825e+00,5.139638e+00,4.830931e+00,5.042380e+00,9.771644e+00,5.836118e+00,5.045540e+00,5.080634e+00,5.374907e+00
a0002,2.267735e+01,1.149964e+02,9.439755e+01,1.141378e+02,6.668470e+01,3.737948e+01,2.026980e+01,2.328331e+01,1.748367e+01,2.510948e+01,1.995724e+01,1.882168e+01,1.770285e+01,1.682978e+01,1.897631e+01,1.955472e+01,2.321226e+01,2.011838e+01,2.144582e+01,1.807212e+01,7.542289e+01,1.017100e+02,1.047380e+02,1.016282e+02,9.182923e+01,9.267733e+01,5.004475e+01,4.833118e+01,5.653260e+01,5.102061e+01,1.184596e+00,7.389901e-01,9.379486e-01,1.020286e+00,8.605601e-01,1.429665e+00,-9.709589e-02,3.902069e-01,7.284057e-02,6.497159e-01,6.509561e+00,4.240460e+00,4.501355e+00,4.655577e+00,5.070296e+00,7.059884e+00,6.663332e+00,6.266182e+00,7.486777e+00,7.331281e+00
a0003,2.298124e+01,2.839646e+01,2.447811e+01,2.163721e+01,2.374369e+01,2.377463e+01,2.159602e+01,2.383276e+01,2.547331e+01,1.990213e+01,2.197820e+01,1.742001e+01,1.903766e+01,1.787146e+01,1.337986e+01,2.321735e+01,2.393505e+01,2.505639e+01,2.313861e+01,2.567083e+01,8.768517e+01,7.274915e+01,7.531556e+01,6.731562e+01,4.512451e+01,7.965815e+01,6.927774e+01,6.908399e+01,6.722135e+01,6.412183e+01,1.530478e+00,7.837493e-01,7.507185e-01,7.187133e-01,1.505325e+00,1.427654e+00,8.632912e-01,6.855037e-01,6.698206e-01,4.655321e-01,9.672034e+00,5.621511e+00,6.105101e+00,6.603806e+00,1.184636e+01,9.188391e+00,6.727159e+00,6.270833e+00,6.254486e+00,6.664586e+00
a0004,2.721911e+01,2.260606e+01,2.697835e+01,1.709957e+01,2.334199e+01,4.430269e+01,1.830718e+01,2.007026e+01,1.558941e+01,1.713237e+01,2.142602e+01,1.967226e+01,1.921579e+01,1.886539e+01,1.831484e+01,2.214153e+01,2.200084e+01,2.203403e+01,2.417444e+01,2.094810e+01,8.976896e+01,7.654303e+01,8.447351e+01,7.876256e+01,6.795139e+01,1.233120e+02,7.558153e+01,7.569758e+01,7.699795e+01,7.021102e+01,1.559623e+00,7.466711e-01,8.370713e-01,8.703249e-01,8.759448e-01,1.361217e+00,8.241783e-01,7.926971e-01,6.831165e-01,8.534990e-01,9.895290e+00,6.511576e+00,6.274456e+00,6.669362e+00,6.966192e+00,7.338561e+00,6.307632e+00,6.233008e+00,6.273618e+00,6.797865e+00
a0005,3.390775e+01,2.642857e+01,2.642857e+01,3.214286e+01,3.023810e+01,3.693565e+01,2.287859e+01,2.775238e+01,2.866522e+01,3.090993e+01,2.440701e+01,1.425902e+01,1.390159e+01,1.636017e+01,1.630502e+01,2.136270e+01,1.870198e+01,1.849199e+01,2.385914e+01,1.998746e+01,1.036447e+02,5.408284e+01,5.924705e+01,6.334977e+01,6.239305e+01,9.729541e+01,5.898635e+01,6.108780e+01,7.333586e+01,5.695425e+01,1.934648e+00,1.349609e+00,1.339846e+00,1.545942e+00,1.159893e+00,1.410069e+00,9.491095e-01,9.269426e-01,9.031837e-01,1.089383e+00,1.193482e+01,1.026312e+01,9.019511e+00,1.208267e+01,9.158980e+00,8.152847e+00,8.421159e+00,7.798852e+00,8.621019e+00,9.824842e+00
a0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0007,3.126918e+01,1.648463e+01,1.984756e+01,2.374894e+01,2.526409e+01,3.374121e+01,2.067740e+01,1.698314e+01,2.321846e+01,2.249968e+01,2.023638e+01,1.705925e+01,1.522246e+01,1.803214e+01,1.601994e+01,2.024323e+01,1.992597e+01,1.948229e+01,2.209053e+01,2.036122e+01,1.277230e+02,7.277576e+01,7.033352e+01,7.322094e+01,6.933768e+01,1.212077e+02,8.221223e+01,7.790133e+01,8.238788e+01,8.107680e+01,2.034915e+00,1.753834e+00,1.794496e+00,1.504085e+00,1.842291e+00,1.748063e+00,1.508895e+00,1.547863e+00,1.222451e+00,1.412369e+00,9.923012e+00,1.141451e+01,1.049559e+01,1.031170e+01,1.118648e+01,8.263122e+00,8.706647e+00,9.131908e+00,8.407320e+00,8.604065e+00
a0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0009,3.533107e+01,3.014382e+01,2.997098e+01,3.093635e+01,3.840548e+01,3.756092e+01,3.394005e+01,3.314879e+01,3.837685e+01,3.257093e+01,2.522468e+01,2.128383e+01,2.094650e+01,2.018328e+01,2.002742e+01,2.501464e+01,2.370259e+01,2.311923e+01,2.398138e+01,2.409757e+01,6.753041e+01,7.664097e+01,7.796558e+01,7.493370e+01,7.467429e+01,7.843894e+01,7.577705e+01,7.610432e+01,7.767558e+01,7.891009e+01,2.459418e-01,-1.219380e-01,-1.330255e-01,5.057931e-03,-8.260205e-02,5.641534e-02,-9.667942e-02,-7.140149e-02,-6.385329e-02,-9.513479e-02,4.873547e+00,3.378746e+00,3.086784e+00,3.443114e+00,3.183808e+00,3.738010e+00,3.608482e+00,3.257796e+00,3.338900e+00,3.236009e+00
a0010,3.403225e+01,2.733850e+01,4.427649e+01,4.868217e+01,3.139535e+01,3.445230e+01,2.297470e+01,2.768334e+01,5.486732e+01,2.730304e+01,2.128815e+01,1.753537e+01,1.677887e+01,1.634568e+01,1.899398e+01,2.118639e+01,2.185246e+01,2.288049e+01,2.115786e+01,2.136669e+01,8.717187e+01,5.832856e+01,5.285954e+01,5.063319e+01,5.786997e+01,9.306854e+01,5.655606e+01,5.671930e+01,5.394016e+01,5.434341e+01,9.309288e-01,4.741554e-01,3.958263e-01,3.927107e-01,7.802488e-02,9.093145e-01,9.333176e-02,-1.475232e-01,1.315773e-01,4.227553e-02,5.644474e+00,5.594527e+00,5.144384e+00,5.377399e+00,5.073525e+00,5.469855e+00,5.063976e+00,4.962719e+00,4.903019e+00,4.954327e+00
a0011,8.234953e+01,4.467310e+01,4.113870e+01,3.880062e+01,4.679703e+01,6.133989e+01,2.804219e+01,3.148350e+01,4.126256e+01,2.534078e+01,2.249132e+01,1.781034e+01,1.907694e+01,1.818380e+01,1.671595e+01,2.238416e+01,2.292007e+01,2.154914e+01,2.330725e+01,2.238141e+01,1.261601e+02,7.586961e+01,7.505903e+01,7.556484e+01,6.695585e+01,1.034640e+02,6.770187e+01,6.954461e+01,7.685606e+01,6.838468e+01,1.828160e+00,1.375138e+00,9.317668e-01,9.573780e-01,1.041374e+00,1.490565e+00,6.255825e-01,8.657036e-01,7.921749e-01,9.526663e-01,8.784650e+00,8.436199e+00,7.138291e+00,6.789946e+00,6.808332e+00,8.534261e+00,6.911800e+00,6.508717e+00,6.359166e+00,7.959818e+00
a0012,2.336089e+01,2.594436e+01,2.796657e+01,3.510461e+01,3.444618e+01,3.703991e+01,2.682607e+01,2.483385e+01,2.817377e+01,2.403099e+01,2.079716e+01,1.765452e+01,1.750823e+01,1.921204e+01,1.618837e+01,2.501293e+01,2.348788e+01,2.426337e+01,2.177525e+01,2.179149e+01,8.220382e+01,6.755687e+01,6.474820e+01,6.713693e+01,6.095614e+01,1.359699e+02,6.597694e+01,6.473797e+01,5.956312e+01,6.366979e+01,2.059635e+00,1.250781e+00,1.316078e+00,1.057475e+00,1.046595e+00,1.680825e+00,8.403555e-01,6.774364e-01,9.326024e-01,1.037559e+00,1.305787e+01,8.626077e+00,9.043002e+00,8.802538e+00,7.823472e+00,7.925520e+00,7.737807e+00,6.962296e+00,7.583866e+00,8.756654e+00
a0013,3.468418e+01,2.806956e+01,3.173598e+01,1.845786e+01,2.199914e+01,2.715437e+01,2.105591e+01,2.142507e+01,2.303268e+01,2.148659e+01,2.276087e+01,1.999258e+01,2.069499e+01,2.165723e+01,1.976927e+01,2.251806e+01,2.148326e+01,2.397840e+01,2.362031e+01,2.201921e+01,6.655754e+01,5.313354e+01,5.206279e+01,5.388961e+01,4.815169e+01,5.530424e+01,5.048512e+01,5.177882e+01,5.090165e+01,4.957001e+01,8.693610e-01,-1.575421e-01,-4.022618e-01,-5.525112e-01,-3.199833e-01,2.489628e-01,-4.257179e-01,-5.006149e-01,-5.078362e-01,-3.446682e-01,7.749283e+00,4.688992e+00,4.129023e+00,4.883988e+00,4.170370e+00,6.209809e+00,4.332678e+00,4.233847e+00,4.410769e+00,4.317808e+00
