d0001,2.174116e+01,2.951389e+01,1.967593e+01,1.967593e+01,2.430556e+01,1.504630e+01,1.758686e+01,1.965745e+01,8.421053e+00,1.889559e+01,7.367058e+00,1.577373e+01,2.068065e+01,6.137627e+00,9.592697e+00,7.604896e+00,8.585181e+00,1.167681e+01,1.978412e+01,1.788072e+01,1.461456e+01,1.723751e+01,1.663794e+01,1.776206e+01,6.830995e+01,2.886410e+01,3.842022e+01,3.157386e+01,3.584246e+01,5.889876e+01,7.024908e+01,6.762302e+01,4.564558e+01,7.491714e+01,6.163940e+01,7.145014e+01,1.709069e+00,4.140826e+00,3.317033e+00,3.295702e+00,3.002221e+00,2.723197e+00,1.690218e+00,1.806403e+00,1.631927e+00,1.872190e+00,1.573122e+00,1.493299e+00,1.237222e+01,2.817057e+01,2.398872e+01,2.357582e+01,2.166793e+01,1.967595e+01,1.226062e+01,1.253640e+01,1.048396e+01,1.099588e+01,9.347701e+00,9.023196e+00
d0002,5.254103e+01,1.212121e+01,3.939394e+01,6.969697e+01,3.484848e+01,5.871212e+01,5.661012e+01,5.355625e+01,1.103238e+02,5.779167e+01,3.196240e+01,3.504103e+01,2.215004e+01,1.178535e+01,1.011942e+01,8.587714e+00,1.071206e+01,1.248152e+01,2.118371e+01,2.694599e+01,2.246522e+01,2.294111e+01,2.132218e+01,2.452455e+01,1.013881e+02,8.945930e+01,8.008820e+01,5.056572e+01,6.730521e+01,9.108473e+01,8.704998e+01,1.080428e+02,1.795126e+02,1.316286e+02,9.456160e+01,1.044498e+02,1.418362e+00,1.531372e+00,2.181770e+00,3.444278e+00,2.589958e+00,1.863944e+00,1.701308e+00,1.223988e+00,9.444007e-01,9.859070e-01,9.158827e-01,6.126481e-01,8.295341e+00,6.637052e+00,1.121553e+01,1.923286e+01,1.486363e+01,9.806532e+00,1.093385e+01,8.395963e+00,3.403928e+00,4.511057e+00,5.212289e+00,3.945662e+00
d0003,1.032033e+01,3.750000e+01,1.826923e+01,2.852564e+01,2.788462e+01,4.519231e+01,1.792070e+01,1.833353e+01,1.655298e+01,1.536093e+01,1.546387e+01,9.854891e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.878982e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.531897e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.595935e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.082169e+01,NaN,NaN
d0004,1.314952e+02,1.465278e+02,1.361111e+02,1.361111e+02,1.361111e+02,1.361111e+02,1.362462e+02,1.283973e+02,5.447033e+01,5.336241e+01,7.320340e+01,6.243570e+01,2.437286e+01,1.951068e+01,1.195344e+01,1.316319e+01,1.690648e+01,2.158832e+01,2.280193e+01,2.212629e+01,2.164889e+01,2.082283e+01,2.394969e+01,2.477987e+01,1.389186e+02,1.906483e+02,1.357374e+02,1.604371e+02,1.656353e+02,3.130984e+02,1.375962e+02,1.369133e+02,9.910743e+01,8.774743e+01,1.040806e+02,9.678603e+01,1.361939e+00,1.152694e+00,1.810542e+00,1.754406e+00,1.233177e+00,1.265251e+00,1.319676e+00,1.507637e+00,1.244051e+00,9.548186e-01,1.111946e+00,6.307528e-01,5.835321e+00,4.851343e+00,6.472954e+00,5.740684e+00,5.249723e+00,5.556534e+00,5.683327e+00,5.896529e+00,5.907849e+00,4.997076e+00,5.443564e+00,5.148611e+00
d0005,3.349404e+01,2.752976e+01,4.055060e+01,3.273810e+01,1.488095e+01,1.264881e+01,3.372887e+01,3.491361e+01,2.349534e+01,1.207707e+01,1.077499e+01,1.001603e+01,2.146135e+01,6.652655e+00,1.156604e+01,9.791849e+00,9.324301e+00,1.004000e+01,1.976638e+01,1.296634e+01,1.529824e+01,1.445478e+01,1.148592e+01,1.344264e+01,8.992215e+01,3.446885e+01,6.925415e+01,5.512127e+01,4.556276e+01,4.712680e+01,9.138414e+01,6.260163e+01,6.684882e+01,5.154229e+01,4.714171e+01,4.191551e+01,1.848123e+00,4.141575e+00,3.198753e+00,3.183175e+00,3.044573e+00,2.516357e+00,1.976788e+00,3.214896e+00,2.452574e+00,2.069554e+00,2.130955e+00,1.831509e+00,1.057921e+01,2.782983e+01,2.122859e+01,2.092435e+01,2.149148e+01,1.698596e+01,1.122385e+01,2.122333e+01,1.772696e+01,1.550571e+01,1.475647e+01,1.495288e+01
d0006,8.301708e+00,2.276786e+01,2.776786e+01,4.166667e+00,0,1.919643e+01,9.624079e+00,1.708434e+01,4.699755e+00,6.366422e+00,1.415542e+01,1.717625e+01,2.076422e+01,9.200212e+00,7.311426e+00,1.027612e+01,9.672850e+00,9.352030e+00,1.879412e+01,1.368514e+01,1.685781e+01,1.606097e+01,1.093413e+01,1.594825e+01,4.282989e+01,3.817702e+01,2.759204e+01,4.137145e+01,2.907197e+01,3.033395e+01,4.416143e+01,3.661689e+01,4.168824e+01,4.685937e+01,2.518198e+01,5.432148e+01,1.029950e+00,3.176579e+00,3.782462e+00,2.628309e+00,2.662104e+00,3.247629e+00,1.008754e+00,2.272857e+00,7.432693e-01,1.077095e+00,2.084575e+00,1.967105e+00,1.382174e+01,2.497799e+01,3.085162e+01,2.123434e+01,2.456749e+01,2.860577e+01,1.206878e+01,2.090329e+01,1.150698e+01,1.226650e+01,1.898711e+01,1.454748e+01
d0007,8.243266e+01,3.395062e+01,3.395062e+01,3.053351e+01,3.086420e+01,2.149471e+01,2.893784e+01,3.029572e+01,2.620563e+01,2.280575e+01,1.478078e+01,8.105563e+01,NaN,NaN,NaN,NaN,NaN,1.193141e+01,NaN,NaN,NaN,1.750823e+01,NaN,1.731651e+01,NaN,NaN,NaN,NaN,NaN,4.650780e+01,NaN,NaN,NaN,5.571499e+01,NaN,6.714480e+01,NaN,NaN,NaN,NaN,NaN,1.288207e+00,NaN,NaN,NaN,5.171634e-01,NaN,1.341761e+00,NaN,NaN,NaN,NaN,NaN,1.202244e+01,NaN,NaN,NaN,9.786906e+00,NaN,9.275536e+00
d0008,1.783877e+01,2.527237e+01,2.198232e+01,2.360570e+01,1.499790e+01,2.075277e+01,1.747683e+01,1.873328e+01,1.185473e+01,1.695439e+01,5.740864e+01,1.441620e+01,2.158464e+01,1.147380e+01,9.463900e+00,8.999932e+00,1.376950e+01,1.266042e+01,1.891239e+01,1.882373e+01,1.807617e+01,1.987820e+01,1.949714e+01,1.660264e+01,6.755843e+01,5.531910e+01,3.945740e+01,3.396842e+01,5.866513e+01,4.521931e+01,6.382273e+01,6.481980e+01,6.112253e+01,6.975302e+01,8.805236e+01,6.064966e+01,1.627359e+00,2.691606e+00,3.247279e+00,3.011567e+00,1.836576e+00,2.058437e+00,1.994042e+00,1.945903e+00,1.577112e+00,1.269287e+00,1.783395e+00,1.614334e+00,1.309915e+01,1.732716e+01,2.504083e+01,2.202115e+01,1.278602e+01,1.596549e+01,1.490677e+01,1.455772e+01,1.035936e+01,9.225207e+00,9.646800e+00,1.123388e+01
d0009,4.402253e+01,5.678662e+01,6.985480e+01,7.297980e+01,1.123422e+02,8.263889e+01,3.858649e+01,7.515069e+01,3.191444e+01,3.979814e+01,9.065467e+01,1.201693e+02,2.288759e+01,2.236831e+01,1.649047e+01,1.751795e+01,2.038314e+01,1.976577e+01,2.517023e+01,2.628962e+01,2.864182e+01,2.812674e+01,2.250957e+01,2.594035e+01,1.410074e+02,1.343766e+02,1.101089e+02,1.092075e+02,1.506218e+02,1.296238e+02,1.424667e+02,1.498577e+02,1.525540e+02,1.367053e+02,1.370619e+02,1.638124e+02,9.929323e-01,9.095632e-01,1.119206e+00,7.663397e-01,6.073377e-01,5.859308e-01,9.752679e-01,8.662572e-01,9.470213e-01,8.601300e-01,1.031601e+00,8.949487e-01,4.105073e+00,4.907035e+00,5.431079e+00,3.691738e+00,3.300502e+00,3.486039e+00,4.377372e+00,3.922577e+00,3.938252e+00,3.718859e+00,4.080091e+00,3.355221e+00
d0010,2.489873e+01,2.818287e+01,2.818287e+01,2.557870e+01,2.146991e+01,2.968750e+01,2.490826e+01,2.640992e+01,3.261358e+01,3.268713e+01,2.712831e+01,2.268231e+01,2.032813e+01,2.292285e+01,2.201189e+01,1.880725e+01,1.760741e+01,1.990988e+01,2.166659e+01,1.935100e+01,2.422669e+01,2.381447e+01,2.053127e+01,1.916657e+01,7.679247e+01,9.006244e+01,9.768058e+01,8.990583e+01,1.006959e+02,1.145332e+02,7.835888e+01,7.303972e+01,1.189142e+02,1.575802e+02,7.589364e+01,8.012359e+01,9.503541e-01,6.640329e-01,8.773412e-01,8.070377e-01,1.164513e+00,9.518828e-01,9.425954e-01,1.036824e+00,1.036173e+00,1.456051e+00,1.174043e+00,9.641115e-01,6.269155e+00,8.346210e+00,9.065723e+00,7.280361e+00,6.014451e+00,5.714394e+00,6.115285e+00,7.114796e+00,5.608113e+00,6.363668e+00,7.264124e+00,5.863029e+00
