c0001,1.628553e+01,1.619048e+01,3.523810e+01,1.619048e+01,2.285714e+01,1.315047e+01,1.428571e+01,1.465201e+01,2.490842e+01,2.967033e+01,7.306732e+00,8.352774e+00,1.667133e+01,8.149400e+00,1.523797e+01,1.730002e+01,1.549224e+01,1.273596e+01,1.454590e+01,1.053857e+01,2.896250e+01,4.772036e+01,6.547407e+01,4.284537e+01,5.429166e+01,5.970785e+01,3.488681e+01,3.842974e+01,4.813432e+01,4.212202e+01,4.447406e+00,3.425288e+00,2.489784e+00,3.586129e+00,1.825928e+00,2.035817e+00,2.003803e+00,2.320350e+00,1.337658e+00,2.452389e+00,3.282101e+01,2.057469e+01,1.650718e+01,2.425792e+01,1.325611e+01,1.358827e+01,2.016077e+01,1.596569e+01,9.754918e+00,1.580282e+01
c0002,2.102810e+01,1.621601e+01,2.218726e+01,2.432401e+01,2.274281e+01,2.796222e+01,1.925181e+01,1.671582e+01,2.089453e+01,2.095413e+01,1.164049e+01,1.305457e+01,1.427976e+01,1.340040e+01,1.568581e+01,1.763430e+01,1.548140e+01,1.736984e+01,1.460462e+01,1.402016e+01,5.472234e+01,6.524932e+01,7.280314e+01,5.886846e+01,7.046180e+01,8.540912e+01,5.417264e+01,5.377161e+01,4.630362e+01,4.154147e+01,3.566493e+00,2.195395e+00,2.233144e+00,2.190605e+00,2.092257e+00,2.502974e+00,2.445607e+00,1.888955e+00,2.167667e+00,2.466876e+00,2.303182e+01,1.254887e+01,1.317726e+01,1.372500e+01,1.496504e+01,1.404421e+01,1.733115e+01,1.514134e+01,1.734138e+01,1.920814e+01
c0003,1.448845e+01,7.901235e+00,2.016274e+01,1.454545e+01,2.101010e+01,3.677953e+01,1.116464e+01,1.276585e+01,1.727082e+01,1.677755e+01,2.149307e+01,1.662783e+01,1.904157e+01,1.955965e+01,1.875290e+01,2.021762e+01,1.982090e+01,2.278484e+01,2.208141e+01,1.909077e+01,8.732702e+01,8.463852e+01,1.023350e+02,9.448556e+01,8.511831e+01,1.214345e+02,7.899594e+01,8.749846e+01,9.113924e+01,7.158264e+01,9.150343e-01,1.198631e+00,1.025908e+00,8.709414e-01,8.609343e-01,1.100401e+00,1.230354e+00,7.600911e-01,7.691310e-01,1.238679e+00,6.276339e+00,6.173856e+00,5.394266e+00,5.202605e+00,5.506053e+00,4.564679e+00,7.696891e+00,5.367590e+00,5.222300e+00,6.996923e+00
c0004,2.467781e+01,1.868313e+01,1.860278e+01,1.812757e+01,1.982951e+01,1.771446e+01,1.589798e+01,1.528380e+01,1.493360e+01,1.725193e+01,1.261579e+01,8.029458e+00,9.665597e+00,1.082051e+01,8.112938e+00,1.202031e+01,1.261125e+01,1.382281e+01,1.303190e+01,1.106067e+01,6.831115e+01,3.681501e+01,4.398897e+01,4.746825e+01,3.876110e+01,5.706814e+01,3.985639e+01,4.239104e+01,4.070232e+01,3.567518e+01,3.596916e+00,3.686353e+00,3.187375e+00,2.948032e+00,3.295637e+00,3.330614e+00,2.692498e+00,2.412172e+00,2.531602e+00,2.945472e+00,2.365476e+01,2.691142e+01,2.197306e+01,2.143970e+01,2.287409e+01,2.223923e+01,2.267006e+01,2.097862e+01,2.114452e+01,2.463393e+01
c0005,2.972755e+01,2.545455e+01,3.326340e+01,2.759130e+01,2.308469e+01,2.633797e+01,2.642238e+01,2.727435e+01,2.725932e+01,2.575066e+01,1.438197e+01,8.949218e+00,1.199734e+01,9.814001e+00,1.395835e+01,1.188496e+01,1.421707e+01,1.275285e+01,1.254059e+01,1.331505e+01,5.471019e+01,4.365296e+01,5.043197e+01,4.416693e+01,5.385975e+01,4.080890e+01,5.084847e+01,4.996850e+01,4.795435e+01,4.930800e+01,3.166029e+00,3.771747e+00,2.988701e+00,3.447537e+00,2.990421e+00,3.272817e+00,2.682841e+00,3.345200e+00,3.580133e+00,2.735312e+00,2.301437e+01,2.633751e+01,2.196358e+01,2.568363e+01,2.309119e+01,2.574852e+01,2.154631e+01,2.678000e+01,3.078390e+01,2.269852e+01
c0006,2.424599e+01,1.988901e+01,2.091588e+01,2.506844e+01,1.986868e+01,2.150058e+01,2.563592e+01,2.500749e+01,2.266095e+01,1.973861e+01,2.227714e+01,1.765604e+01,2.009084e+01,1.969893e+01,1.734446e+01,2.078713e+01,2.322327e+01,2.042698e+01,1.934392e+01,1.971203e+01,1.250043e+02,1.127173e+02,1.219599e+02,1.093867e+02,1.204829e+02,1.270476e+02,1.256181e+02,1.188095e+02,1.025749e+02,1.101832e+02,1.552507e+00,1.233002e+00,1.144093e+00,1.127460e+00,1.429454e+00,1.395645e+00,1.102050e+00,1.110292e+00,1.128485e+00,1.365357e+00,7.593840e+00,5.222155e+00,4.986992e+00,5.280546e+00,5.291138e+00,6.048510e+00,6.008765e+00,5.034172e+00,5.803419e+00,6.605087e+00
c0007,3.207843e+01,2.197076e+01,2.504265e+01,1.823338e+01,2.297683e+01,3.685971e+01,1.974856e+01,1.980116e+01,1.476022e+01,2.125185e+01,2.487935e+01,2.022963e+01,2.092431e+01,1.810151e+01,2.212001e+01,2.397459e+01,2.693629e+01,2.469905e+01,2.453629e+01,2.382947e+01,1.330769e+02,7.880333e+01,8.142870e+01,7.455367e+01,8.596074e+01,1.428535e+02,8.575871e+01,7.370940e+01,7.792555e+01,8.009058e+01,6.860357e-01,1.143605e-01,3.122000e-02,1.851588e-01,2.964538e-02,9.064776e-01,-7.335646e-03,6.718044e-03,4.660842e-02,1.057523e-01,4.697948e+00,5.037742e+00,4.935226e+00,4.393321e+00,5.825315e+00,4.849234e+00,5.452694e+00,5.543816e+00,5.067526e+00,5.185355e+00
c0008,2.276989e+01,2.285714e+01,2.857143e+01,2.285714e+01,2.285714e+01,2.704479e+01,1.809185e+01,1.999661e+01,1.983757e+01,1.633860e+01,2.004148e+01,1.016738e+01,9.441512e+00,1.007670e+01,1.416867e+01,1.020616e+01,1.635974e+01,1.607596e+01,1.501511e+01,1.688462e+01,9.791823e+01,8.367637e+01,6.794828e+01,5.314436e+01,6.503764e+01,3.981241e+01,8.504873e+01,7.007226e+01,7.057356e+01,8.401934e+01,2.053536e+00,2.378351e+00,2.594808e+00,2.738700e+00,2.537609e+00,2.657720e+00,1.785470e+00,1.713920e+00,2.252617e+00,1.883545e+00,9.740452e+00,1.131852e+01,1.188405e+01,1.477995e+01,1.923305e+01,1.722372e+01,1.003366e+01,1.093384e+01,1.253516e+01,1.012804e+01
c0009,2.442093e+01,1.563477e+01,1.626800e+01,1.907947e+01,2.183706e+01,2.403649e+01,1.948972e+01,1.871280e+01,1.601615e+01,2.193545e+01,1.220777e+01,8.977855e+00,1.059684e+01,1.085772e+01,1.130902e+01,1.459022e+01,1.107524e+01,1.162610e+01,1.290264e+01,9.196576e+00,5.308013e+01,3.608396e+01,3.878943e+01,4.373668e+01,4.987611e+01,4.892180e+01,3.879597e+01,4.019506e+01,4.202157e+01,3.281735e+01,3.761926e+00,3.604162e+00,2.927284e+00,2.583613e+00,2.727635e+00,2.703763e+00,2.874217e+00,2.778177e+00,2.158951e+00,3.387445e+00,2.663390e+01,2.901230e+01,2.279902e+01,1.819630e+01,1.856859e+01,2.209354e+01,2.324825e+01,2.270226e+01,1.807471e+01,2.852254e+01
c0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
