f0001,5.554578e+01,5.093867e+01,9.368326e+01,1.392201e+02,1.520750e+02,6.019958e+01,7.286773e+01,1.666369e+02,1.991005e+02,9.722964e+01,2.374286e+01,1.803283e+01,1.838395e+01,2.232703e+01,1.883926e+01,2.191407e+01,2.665971e+01,2.567582e+01,2.680186e+01,2.033388e+01,1.203876e+02,1.220470e+02,1.425922e+02,1.640938e+02,1.187408e+02,8.475471e+01,1.445113e+02,1.834880e+02,2.055985e+02,1.214822e+02,6.153153e-01,1.153833e+00,9.672339e-01,6.077143e-01,5.148960e-01,5.376192e-01,3.076281e-01,4.947904e-01,5.983665e-01,1.090979e+00,3.690577e+00,6.005162e+00,5.071017e+00,3.803267e+00,3.272546e+00,4.209834e+00,3.782613e+00,3.116892e+00,3.474048e+00,6.005666e+00
f0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0003,8.062430e+01,9.695906e+01,1.636236e+02,1.060589e+02,1.516792e+02,9.162139e+01,1.359146e+02,1.889761e+02,1.441024e+02,1.675763e+02,2.812705e+01,2.351314e+01,2.481211e+01,2.440597e+01,1.730184e+01,2.327794e+01,2.706317e+01,2.767709e+01,2.997387e+01,2.430299e+01,1.657714e+02,1.252627e+02,1.398677e+02,1.283217e+02,5.501961e+01,8.604220e+01,1.343882e+02,1.794804e+02,1.812276e+02,1.472681e+02,2.633280e-01,3.147676e-01,1.589250e-01,1.791411e-03,9.989773e-02,2.747027e-01,1.380651e-01,2.213849e-01,8.125631e-03,3.003120e-01,2.827274e+00,3.830194e+00,3.810711e+00,3.383929e+00,3.735139e+00,3.610401e+00,3.457373e+00,2.903140e+00,3.011859e+00,2.952595e+00
f0004,4.895728e+01,1.016082e+02,1.109636e+02,1.727578e+02,1.371598e+02,5.598081e+01,9.846336e+01,2.119537e+02,1.822178e+02,7.796893e+01,2.467054e+01,2.300548e+01,2.236594e+01,2.312745e+01,2.181352e+01,2.142792e+01,2.871722e+01,2.593005e+01,2.694072e+01,2.335718e+01,1.124669e+02,1.634694e+02,1.788879e+02,1.851711e+02,1.576745e+02,8.083892e+01,1.635867e+02,1.901735e+02,1.997408e+02,1.382078e+02,7.467621e-01,7.023055e-01,6.692132e-01,5.542719e-01,4.156491e-01,4.903971e-01,2.302147e-01,5.301820e-01,3.417902e-01,8.001613e-01,4.256717e+00,4.207658e+00,3.628710e+00,3.526516e+00,3.233929e+00,3.814951e+00,3.342009e+00,3.120562e+00,2.983069e+00,4.626109e+00
f0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0006,8.680014e+01,1.124210e+02,1.474457e+02,2.067591e+02,1.688975e+02,7.992016e+01,2.538542e+02,2.872631e+02,2.183737e+02,9.292400e+01,2.211060e+01,2.115067e+01,2.319064e+01,2.503676e+01,1.844076e+01,2.245630e+01,2.714779e+01,2.943067e+01,2.366078e+01,2.101478e+01,5.226584e+01,1.346327e+02,1.652777e+02,1.845121e+02,5.520770e+01,8.908651e+01,1.791432e+02,2.366869e+02,1.764680e+02,1.283925e+02,-5.336834e-02,8.119021e-01,4.981918e-01,2.173617e-01,-5.115057e-02,4.026813e-01,2.001897e-01,2.272370e-01,3.498977e-01,1.104333e+00,3.634864e+00,4.763882e+00,3.709651e+00,3.205888e+00,3.303391e+00,3.796517e+00,2.840552e+00,2.741507e+00,3.418832e+00,5.929628e+00
f0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0008,8.650823e+01,8.559165e+01,8.215085e+01,9.456773e+01,1.636452e+02,1.365089e+02,1.180303e+02,8.565972e+01,9.485322e+01,1.504751e+02,2.282723e+01,2.292866e+01,2.030797e+01,1.832912e+01,2.266017e+01,2.944929e+01,2.194486e+01,2.061507e+01,1.919238e+01,2.324139e+01,9.420663e+01,1.272953e+02,1.213441e+02,1.128191e+02,7.564910e+01,4.561294e+01,9.911570e+01,1.120128e+02,1.109163e+02,1.017766e+02,6.138878e-01,6.676568e-01,1.039063e+00,1.046335e+00,1.353080e-01,-2.582887e-01,5.190423e-01,8.092542e-01,9.290062e-01,2.583602e-01,3.848955e+00,5.032147e+00,5.884318e+00,5.708189e+00,4.539908e+00,3.375036e+00,4.226104e+00,4.985030e+00,5.481048e+00,3.525982e+00
f0009,5.804655e+01,8.188312e+01,1.099062e+02,1.508485e+02,1.831934e+02,6.397008e+01,6.913947e+01,1.080427e+02,1.202049e+02,9.143777e+01,2.734144e+01,2.078884e+01,2.333865e+01,2.168833e+01,1.868208e+01,2.564237e+01,2.572370e+01,2.629592e+01,2.579869e+01,2.353873e+01,1.170869e+02,1.239769e+02,1.485607e+02,1.578543e+02,1.175295e+02,1.193698e+02,1.463666e+02,1.884970e+02,1.630620e+02,1.145160e+02,3.946329e-01,5.253678e-01,4.230720e-01,6.718474e-01,9.605388e-01,6.035395e-01,5.612127e-01,4.918936e-01,5.329596e-01,6.172857e-01,3.580826e+00,3.978262e+00,3.761861e+00,4.008006e+00,4.955503e+00,3.970179e+00,3.684464e+00,3.041628e+00,3.682010e+00,3.618476e+00
f0010,1.099954e+02,7.778467e+01,1.258419e+02,1.334050e+02,9.575798e+01,1.029051e+02,9.423332e+01,8.926173e+01,9.238232e+01,8.826554e+01,2.470636e+01,2.038884e+01,2.362528e+01,2.390361e+01,2.194797e+01,2.573860e+01,2.463194e+01,2.738069e+01,2.794354e+01,2.373097e+01,9.357520e+01,9.889400e+01,1.269559e+02,1.416585e+02,1.411134e+02,9.171003e+01,1.084015e+02,1.640987e+02,1.602905e+02,1.194079e+02,1.393819e-01,4.421397e-01,3.533486e-01,5.176152e-01,5.129013e-01,3.661223e-01,4.891253e-01,5.737718e-01,4.632754e-01,6.256515e-01,3.164195e+00,3.895475e+00,3.603253e+00,3.747301e+00,4.246111e+00,3.395624e+00,3.977366e+00,3.890591e+00,4.202025e+00,4.232763e+00
f0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
